,QQQM,units bought of QQQM,cumulative QQQM,cost of QQQM,total cost of QQQM,value of QQQM,SPCE,units bought of SPCE,cumulative SPCE,cost of SPCE,total cost of SPCE,value of SPCE,TBT220121C00025000,units bought of TBT220121C00025000,cumulative TBT220121C00025000,cost of TBT220121C00025000,total cost of TBT220121C00025000,value of TBT220121C00025000,AGC220121C00015000,units bought of AGC220121C00015000,cumulative AGC220121C00015000,cost of AGC220121C00015000,total cost of AGC220121C00015000,value of AGC220121C00015000,ETH-USD,units bought of ETH-USD,cumulative ETH-USD,cost of ETH-USD,total cost of ETH-USD,value of ETH-USD,ADA-USD,units bought of ADA-USD,cumulative ADA-USD,cost of ADA-USD,total cost of ADA-USD,value of ADA-USD,SHIB-USD,units bought of SHIB-USD,cumulative SHIB-USD,cost of SHIB-USD,total cost of SHIB-USD,value of SHIB-USD,CRO-USD,units bought of CRO-USD,cumulative CRO-USD,cost of CRO-USD,total cost of CRO-USD,value of CRO-USD,SOL-USD,units bought of SOL-USD,cumulative SOL-USD,cost of SOL-USD,total cost of SOL-USD,value of SOL-USD,total invested,total value
2021-12-16,158.9701690673828,0.0,20.0,814.8320007324219,3133.946304321289,3179.4033813476562,14.300000190734863,0.0,2.0,98.4000015258789,98.4000015258789,28.600000381469727,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3962.4697265625,0.0,0.1094,155.86663359375,491.0294522949219,433.4941880859375,1.2405339479446411,0.0,361.82,144.08340487480163,695.4079852068425,448.84999304533005,3.300000025774352e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.9454820151950116,0.5402219891548157,0.0,1677.0,138.95990192890167,325.04209676384926,905.9522758126259,176.9546661376953,0.0,1.5,151.58967132568358,313.97493743896484,265.43199920654297,4827.051969105116,5259.786355864368
2021-12-17,158.1009979248047,0.0,20.0,814.8320007324219,3133.946304321289,3162.0199584960938,14.460000038146973,0.0,2.0,98.4000015258789,98.4000015258789,28.920000076293945,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3879.486572265625,0.0,0.1094,155.86663359375,491.0294522949219,424.4158310058594,1.2198920249938965,0.0,361.82,144.08340487480163,695.4079852068425,441.3813324832916,3.099999958067201e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8275739752789377,0.5223389863967896,0.0,1677.0,138.95990192890167,325.04209676384926,875.9624801874161,175.5032958984375,0.0,1.5,151.58967132568358,313.97493743896484,263.25494384765625,4827.051969105116,5194.126972121332
2021-12-18,158.1009979248047,0.0,20.0,814.8320007324219,3133.946304321289,3162.0199584960938,14.460000038146973,0.0,2.0,98.4000015258789,98.4000015258789,28.920000076293945,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.860107421875,0.0,0.1094,155.86663359375,491.0294522949219,433.31809575195314,1.2425340414047241,0.0,361.82,144.08340487480163,695.4079852068425,449.5736668610573,3.099999958067201e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8275739752789377,0.5270509719848633,0.0,1677.0,138.95990192890167,325.04209676384926,883.8644800186157,182.8351287841797,0.0,1.5,151.58967132568358,313.97493743896484,274.25269317626953,4827.051969105116,5230.121320405005
2021-12-19,158.1009979248047,0.0,20.0,814.8320007324219,3133.946304321289,3162.0199584960938,14.460000038146973,0.0,2.0,98.4000015258789,98.4000015258789,28.920000076293945,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3922.592529296875,0.0,0.1094,155.86663359375,491.0294522949219,429.1316227050781,1.2446609735488892,0.0,361.82,144.08340487480163,695.4079852068425,450.3432334494591,3.099999958067201e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8275739752789377,0.5141310095787048,0.0,1677.0,138.95990192890167,325.04209676384926,862.197703063488,180.09805297851562,0.0,1.5,151.58967132568358,313.97493743896484,270.14707946777344,4827.051969105116,5200.932023282907
2021-12-20,156.58999633789062,0.0,20.0,814.8320007324219,3133.946304321289,3131.7999267578125,13.930000305175781,0.0,2.0,98.4000015258789,98.4000015258789,27.860000610351562,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3933.844482421875,0.0,0.1094,155.86663359375,491.0294522949219,430.3625863769531,1.2382400035858154,0.0,361.82,144.08340487480163,695.4079852068425,448.0199980974197,3.099999958067201e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8275739752789377,0.49995899200439453,0.0,1677.0,138.95990192890167,325.04209676384926,838.4312295913696,173.67178344726562,0.0,1.5,151.58967132568358,313.97493743896484,260.50767517089844,4827.051969105116,5135.1538426295265
2021-12-21,160.0,0.0,20.0,814.8320007324219,3133.946304321289,3200.0,14.630000114440918,0.0,2.0,98.4000015258789,98.4000015258789,29.260000228881836,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4020.260009765625,0.0,0.1094,155.86663359375,491.0294522949219,439.81644506835937,1.2808589935302734,0.0,361.82,144.08340487480163,695.4079852068425,463.4404010391235,3.300000025774352e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.9454820151950116,0.5295990109443665,0.0,1677.0,138.95990192890167,325.04209676384926,888.1375413537025,180.09254455566406,0.0,1.5,151.58967132568358,313.97493743896484,270.1388168334961,4827.051969105116,5288.847722508368
2021-12-22,161.9600067138672,0.0,20.0,814.8320007324219,3133.946304321289,3239.2001342773438,14.600000381469727,0.0,2.0,98.4000015258789,98.4000015258789,29.200000762939453,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3982.099609375,0.0,0.1094,155.86663359375,491.0294522949219,435.641697265625,1.3280409574508667,0.0,361.82,144.08340487480163,695.4079852068425,480.51177922487256,3.5000000934815034e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0633900551110855,0.5377359986305237,0.0,1677.0,138.95990192890167,325.04209676384926,901.7832697033882,178.5971221923828,0.0,1.5,151.58967132568358,313.97493743896484,267.8956832885742,4827.051969105116,5352.169174467633
2021-12-23,163.25,0.0,20.0,814.8320007324219,3133.946304321289,3265.0,14.529999732971191,0.0,2.0,98.4000015258789,98.4000015258789,29.059999465942383,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4108.015625,0.0,0.1094,155.86663359375,491.0294522949219,449.416909375,1.4746910333633423,0.0,361.82,144.08340487480163,695.4079852068425,533.5727096915246,3.899999865097925e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.2992059204698307,0.5950109958648682,0.0,1677.0,138.95990192890167,325.04209676384926,997.8334400653839,190.03631591796875,0.0,1.5,151.58967132568358,313.97493743896484,285.0544738769531,4827.051969105116,5557.6383265543345
2021-12-24,163.25,0.0,20.0,814.8320007324219,3133.946304321289,3265.0,14.529999732971191,0.0,2.0,98.4000015258789,98.4000015258789,29.059999465942383,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047.98291015625,0.0,0.1094,155.86663359375,491.0294522949219,442.84933037109374,1.3923670053482056,0.0,361.82,144.08340487480163,695.4079852068425,503.7862298750877,3.600000127335079e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.1223440750691225,0.6272590160369873,0.0,1677.0,138.95990192890167,325.04209676384926,1051.9133698940277,190.273193359375,0.0,1.5,151.58967132568358,313.97493743896484,285.4097900390625,4827.051969105116,5575.896375570145
2021-12-25,163.25,0.0,20.0,814.8320007324219,3133.946304321289,3265.0,14.529999732971191,0.0,2.0,98.4000015258789,98.4000015258789,29.059999465942383,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4093.281005859375,0.0,0.1094,155.86663359375,491.0294522949219,447.80494204101564,1.4534950256347656,0.0,361.82,144.08340487480163,695.4079852068425,525.9035701751709,3.7999998312443495e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.240251900511794,0.6461129784584045,0.0,1677.0,138.95990192890167,325.04209676384926,1083.5314648747444,193.1209259033203,0.0,1.5,151.58967132568358,313.97493743896484,289.68138885498047,4827.051969105116,5638.741113511342
2021-12-26,163.25,0.0,20.0,814.8320007324219,3133.946304321289,3265.0,14.529999732971191,0.0,2.0,98.4000015258789,98.4000015258789,29.059999465942383,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4067.328125,0.0,0.1094,155.86663359375,491.0294522949219,444.965696875,1.4560450315475464,0.0,361.82,144.08340487480163,695.4079852068425,526.8262133145332,3.7999998312443495e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.240251900511794,0.6258900165557861,0.0,1677.0,138.95990192890167,325.04209676384926,1049.6175577640533,198.000732421875,0.0,1.5,151.58967132568358,313.97493743896484,297.0010986328125,4827.051969105116,5610.23031415183
2021-12-27,165.89999389648438,0.0,20.0,814.8320007324219,3133.946304321289,3317.9998779296875,14.069999694824219,0.0,2.0,98.4000015258789,98.4000015258789,28.139999389648438,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4037.547607421875,0.0,0.1094,155.86663359375,491.0294522949219,441.70770825195314,1.5129129886627197,0.0,361.82,144.08340487480163,695.4079852068425,547.4021775579453,3.899999865097925e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.2992059204698307,0.6240879893302917,0.0,1677.0,138.95990192890167,325.04209676384926,1046.5955581068993,195.42950439453125,0.0,1.5,151.58967132568358,313.97493743896484,293.1442565917969,4827.051969105116,5672.690371907461
2021-12-28,165.19000244140625,0.0,20.0,814.8320007324219,3133.946304321289,3303.800048828125,13.8100004196167,0.0,2.0,98.4000015258789,98.4000015258789,27.6200008392334,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800.89306640625,0.0,0.1094,155.86663359375,491.0294522949219,415.81770146484376,1.4022639989852905,0.0,361.82,144.08340487480163,695.4079852068425,507.3671601128578,3.5000000934815034e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0633900551110855,0.5669710040092468,0.0,1677.0,138.95990192890167,325.04209676384926,950.8103737235069,177.42562866210938,0.0,1.5,151.58967132568358,313.97493743896484,266.13844299316406,4827.051969105116,5469.49033790662
2021-12-29,165.14999389648438,0.0,20.0,814.8320007324219,3133.946304321289,3302.9998779296875,13.039999961853027,0.0,2.0,98.4000015258789,98.4000015258789,26.079999923706055,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3628.53173828125,0.0,0.1094,155.86663359375,491.0294522949219,396.96137216796876,1.330814003944397,0.0,361.82,144.08340487480163,695.4079852068425,481.5151229071617,3.400000059627928e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0044360351530486,0.546567976474762,0.0,1677.0,138.95990192890167,325.04209676384926,916.5944965481758,170.65756225585938,0.0,1.5,151.58967132568358,313.97493743896484,255.98634338378906,4827.051969105116,5378.132776825336
2021-12-30,164.50999450683594,0.0,20.0,814.8320007324219,3133.946304321289,3290.1998901367188,13.829999923706055,0.0,2.0,98.4000015258789,98.4000015258789,27.65999984741211,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3713.85205078125,0.0,0.1094,155.86663359375,491.0294522949219,406.2954143554687,1.360414981842041,0.0,361.82,144.08340487480163,695.4079852068425,492.22534873008726,3.400000059627928e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0044360351530486,0.5537109971046448,0.0,1677.0,138.95990192890167,325.04209676384926,928.5733421444893,172.75119018554688,0.0,1.5,151.58967132568358,313.97493743896484,259.1267852783203,4827.051969105116,5402.076344457344
2021-12-31,163.5500030517578,0.0,20.0,814.8320007324219,3133.946304321289,3271.0000610351562,13.380000114440918,0.0,2.0,98.4000015258789,98.4000015258789,26.760000228881836,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3682.6328125,0.0,0.1094,155.86663359375,491.0294522949219,402.8800296875,1.310209035873413,0.0,361.82,144.08340487480163,695.4079852068425,474.0598333597183,3.300000025774352e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.9454820151950116,0.5575100183486938,0.0,1677.0,138.95990192890167,325.04209676384926,934.9443007707596,170.299072265625,0.0,1.5,151.58967132568358,313.97493743896484,255.4486083984375,4827.051969105116,5363.147351465259
2022-01-01,163.5500030517578,0.0,20.0,814.8320007324219,3133.946304321289,3271.0000610351562,13.380000114440918,0.0,2.0,98.4000015258789,98.4000015258789,26.760000228881836,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3769.697021484375,0.0,0.1094,155.86663359375,491.0294522949219,412.40485415039063,1.3769750595092773,0.0,361.82,144.08340487480163,695.4079852068425,498.2171160316467,3.400000059627928e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0044360351530486,0.585303008556366,0.0,1677.0,138.95990192890167,325.04209676384926,981.5531453490257,178.5179443359375,0.0,1.5,151.58967132568358,313.97493743896484,267.77691650390625,4827.051969105116,5455.707657263854
2022-01-02,163.5500030517578,0.0,20.0,814.8320007324219,3133.946304321289,3271.0000610351562,13.380000114440918,0.0,2.0,98.4000015258789,98.4000015258789,26.760000228881836,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3829.56494140625,0.0,0.1094,155.86663359375,491.0294522949219,418.95440458984376,1.3775839805603027,0.0,361.82,144.08340487480163,695.4079852068425,498.43743584632875,3.400000059627928e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-2.0044360351530486,0.5876979827880859,0.0,1677.0,138.95990192890167,325.04209676384926,985.5695171356201,176.38284301757812,0.0,1.5,151.58967132568358,313.97493743896484,264.5742645263672,4827.051969105116,5463.291247327044
2022-01-03,165.24000549316406,0.0,20.0,814.8320007324219,3133.946304321289,3304.8001098632812,13.539999961853027,0.0,2.0,98.4000015258789,98.4000015258789,27.079999923706055,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3761.38037109375,0.0,0.1094,155.86663359375,491.0294522949219,411.4950125976562,1.3216370344161987,0.0,361.82,144.08340487480163,695.4079852068425,478.19471179246904,3.300000025774352e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.9454820151950116,0.5672919750213623,0.0,1677.0,138.95990192890167,325.04209676384926,951.3486421108246,170.29774475097656,0.0,1.5,151.58967132568358,313.97493743896484,255.44661712646484,4827.051969105116,5426.419611399207
2022-01-04,163.07000732421875,0.0,20.0,814.8320007324219,3133.946304321289,3261.400146484375,13.210000038146973,0.0,2.0,98.4000015258789,98.4000015258789,26.420000076293945,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3794.056640625,0.0,0.1094,155.86663359375,491.0294522949219,415.069796484375,1.3116580247879028,0.0,361.82,144.08340487480163,695.4079852068425,474.584106528759,3.199999991920777e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8865279952369747,0.5518029928207397,0.0,1677.0,138.95990192890167,325.04209676384926,925.3736189603806,167.93890380859375,0.0,1.5,151.58967132568358,313.97493743896484,251.90835571289062,4827.051969105116,5352.869496251837
2022-01-05,158.14999389648438,0.0,20.0,814.8320007324219,3133.946304321289,3162.9998779296875,12.050000190734863,0.0,2.0,98.4000015258789,98.4000015258789,24.100000381469727,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550.386962890625,0.0,0.1094,155.86663359375,491.0294522949219,388.4123337402344,1.236001968383789,0.0,361.82,144.08340487480163,695.4079852068425,447.21023220062256,2.9999999242136255e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.7686199553209008,0.5043299794197083,0.0,1677.0,138.95990192890167,325.04209676384926,845.7613754868507,155.0997314453125,0.0,1.5,151.58967132568358,313.97493743896484,232.64959716796875,4827.051969105116,5099.364796951513
2022-01-06,157.9600067138672,0.0,20.0,814.8320007324219,3133.946304321289,3159.2001342773438,11.779999732971191,0.0,2.0,98.4000015258789,98.4000015258789,23.559999465942383,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3418.408203125,0.0,0.1094,155.86663359375,491.0294522949219,373.973857421875,1.2797820568084717,0.0,361.82,144.08340487480163,695.4079852068425,463.0507437944412,3.099999958067201e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8275739752789377,0.5039399862289429,0.0,1677.0,138.95990192890167,325.04209676384926,845.1073569059372,150.4313507080078,0.0,1.5,151.58967132568358,313.97493743896484,225.64702606201172,4827.051969105116,5088.711543952272
2022-01-07,156.27000427246094,0.0,20.0,814.8320007324219,3133.946304321289,3125.4000854492188,12.449999809265137,0.0,2.0,98.4000015258789,98.4000015258789,24.899999618530273,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3193.21044921875,0.0,0.1094,155.86663359375,491.0294522949219,349.33722314453127,1.2115470170974731,0.0,361.82,144.08340487480163,695.4079852068425,438.3619417262077,2.9000000722589903e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.7096660425995651,0.4633989930152893,0.0,1677.0,138.95990192890167,325.04209676384926,777.1201112866402,136.40281677246094,0.0,1.5,151.58967132568358,313.97493743896484,204.6042251586914,4827.051969105116,4918.01392034122
2022-01-08,156.27000427246094,0.0,20.0,814.8320007324219,3133.946304321289,3125.4000854492188,12.449999809265137,0.0,2.0,98.4000015258789,98.4000015258789,24.899999618530273,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3091.97265625,0.0,0.1094,155.86663359375,491.0294522949219,338.26180859375,1.1875120401382446,0.0,361.82,144.08340487480163,695.4079852068425,429.6656063628197,2.8000000384054147e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.6507120226415282,0.4539110064506531,0.0,1677.0,138.95990192890167,325.04209676384926,761.2087578177452,142.51345825195312,0.0,1.5,151.58967132568358,313.97493743896484,213.7701873779297,4827.051969105116,4891.555733197352
2022-01-09,156.27000427246094,0.0,20.0,814.8320007324219,3133.946304321289,3125.4000854492188,12.449999809265137,0.0,2.0,98.4000015258789,98.4000015258789,24.899999618530273,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157.75146484375,0.0,0.1094,155.86663359375,491.0294522949219,345.45801025390625,1.17385995388031,0.0,361.82,144.08340487480163,695.4079852068425,424.72600851297375,2.8000000384054147e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.6507120226415282,0.46143999695777893,0.0,1677.0,138.95990192890167,325.04209676384926,773.8348748981953,140.83900451660156,0.0,1.5,151.58967132568358,313.97493743896484,211.25850677490234,4827.051969105116,4903.9267734850855
2022-01-10,156.4199981689453,0.0,20.0,814.8320007324219,3133.946304321289,3128.3999633789062,11.970000267028809,0.0,2.0,98.4000015258789,98.4000015258789,23.940000534057617,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083.097900390625,0.0,0.1094,155.86663359375,491.0294522949219,337.29091030273435,1.128051996231079,0.0,361.82,144.08340487480163,695.4079852068425,408.15177327632904,2.700000004551839e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.5917580026834912,0.4448530077934265,0.0,1677.0,138.95990192890167,325.04209676384926,746.0184940695763,135.95494079589844,0.0,1.5,151.58967132568358,313.97493743896484,203.93241119384766,4827.051969105116,4846.141794752768
2022-01-11,158.61000061035156,0.0,20.0,814.8320007324219,3133.946304321289,3172.2000122070312,12.390000343322754,0.0,2.0,98.4000015258789,98.4000015258789,24.780000686645508,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3238.111572265625,0.0,0.1094,155.86663359375,491.0294522949219,354.2494060058594,1.1851099729537964,0.0,361.82,144.08340487480163,695.4079852068425,428.7964904141426,2.8000000384054147e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.6507120226415282,0.45883798599243164,0.0,1677.0,138.95990192890167,325.04209676384926,769.4713025093079,140.18385314941406,0.0,1.5,151.58967132568358,313.97493743896484,210.2757797241211,4827.051969105116,4958.122279524467
2022-01-12,159.36000061035156,0.0,20.0,814.8320007324219,3133.946304321289,3187.2000122070312,12.369999885559082,0.0,2.0,98.4000015258789,98.4000015258789,24.739999771118164,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3372.25830078125,0.0,0.1094,155.86663359375,491.0294522949219,368.92505810546874,1.3045350313186646,0.0,361.82,144.08340487480163,695.4079852068425,472.0068650317192,3.199999991920777e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8865279952369747,0.48654600977897644,0.0,1677.0,138.95990192890167,325.04209676384926,815.9376583993435,151.70310974121094,0.0,1.5,151.58967132568358,313.97493743896484,227.5546646118164,4827.051969105116,5094.477730131261
2022-01-13,155.47000122070312,0.0,20.0,814.8320007324219,3133.946304321289,3109.4000244140625,10.029999732971191,0.0,2.0,98.4000015258789,98.4000015258789,20.059999465942383,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3248.28857421875,0.0,0.1094,155.86663359375,491.0294522949219,355.36277001953124,1.2331609725952148,0.0,361.82,144.08340487480163,695.4079852068425,446.1823031044006,2.9999999242136255e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.7686199553209008,0.4560610055923462,0.0,1677.0,138.95990192890167,325.04209676384926,764.8143063783646,146.01004028320312,0.0,1.5,151.58967132568358,313.97493743896484,219.0150604248047,4827.051969105116,4913.065843851785
2022-01-14,156.27999877929688,5.0,25.0,781.3999938964844,3915.3462982177734,3906.999969482422,10.140000343322754,0.0,2.0,98.4000015258789,98.4000015258789,20.280000686645508,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.00146484375,0.0,0.1094,155.86663359375,491.0294522949219,362.1141602539062,1.2909259796142578,0.0,361.82,144.08340487480163,695.4079852068425,467.08283794403076,3.099999958067201e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8275739752789377,0.4566340148448944,0.0,1677.0,138.95990192890167,325.04209676384926,765.7752428948879,146.15902709960938,0.0,1.5,151.58967132568358,313.97493743896484,219.23854064941406,5608.4519630016,5739.663177936028
2022-01-14,156.27999877929688,5.0,30.0,781.3999938964844,4696.746292114258,4688.399963378906,10.140000343322754,0.0,2.0,98.4000015258789,98.4000015258789,20.280000686645508,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310.00146484375,0.0,0.1094,155.86663359375,491.0294522949219,362.1141602539062,1.2909259796142578,0.0,361.82,144.08340487480163,695.4079852068425,467.08283794403076,3.099999958067201e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8275739752789377,0.4566340148448944,0.0,1677.0,138.95990192890167,325.04209676384926,765.7752428948879,146.15902709960938,0.0,1.5,151.58967132568358,313.97493743896484,219.23854064941406,6389.851956898085,6521.063171832512
2022-01-15,156.27999877929688,0.0,30.0,781.3999938964844,4696.746292114258,4688.399963378906,10.140000343322754,0.0,2.0,98.4000015258789,98.4000015258789,20.280000686645508,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3330.53076171875,0.0,0.1094,155.86663359375,491.0294522949219,364.36006533203124,1.2962629795074463,0.0,361.82,144.08340487480163,695.4079852068425,469.0138712453842,3.099999958067201e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8275739752789377,0.4675010144710541,0.0,1677.0,138.95990192890167,325.04209676384926,783.9992012679577,147.80117797851562,0.0,1.5,151.58967132568358,313.97493743896484,221.70176696777344,6389.851956898085,6545.927294903419
2022-01-16,156.27999877929688,0.0,30.0,781.3999938964844,4696.746292114258,4688.399963378906,10.140000343322754,0.0,2.0,98.4000015258789,98.4000015258789,20.280000686645508,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3350.921875,0.0,0.1094,155.86663359375,491.0294522949219,366.59085312499997,1.407251000404358,0.0,361.82,144.08340487480163,695.4079852068425,509.17155696630476,3.099999958067201e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.8275739752789377,0.46384701132774353,0.0,1677.0,138.95990192890167,325.04209676384926,777.8714379966259,147.8565216064453,0.0,1.5,151.58967132568358,313.97493743896484,221.78478240966797,6389.851956898085,6582.271020587871
2022-01-17,156.27999877929688,0.0,30.0,781.3999938964844,4696.746292114258,4688.399963378906,10.140000343322754,0.0,2.0,98.4000015258789,98.4000015258789,20.280000686645508,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3212.304931640625,0.0,0.1094,155.86663359375,491.0294522949219,351.42615952148435,1.5941309928894043,0.0,361.82,144.08340487480163,695.4079852068425,576.7884758472443,2.9000000722589903e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.7096660425995651,0.4447009861469269,0.0,1677.0,138.95990192890167,325.04209676384926,745.7635537683964,139.92601013183594,0.0,1.5,151.58967132568358,313.97493743896484,209.8890151977539,6389.851956898085,6590.837502357832
2022-01-18,152.6199951171875,0.0,30.0,781.3999938964844,4696.746292114258,4578.599853515625,9.369999885559082,0.0,2.0,98.4000015258789,98.4000015258789,18.739999771118164,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3164.025146484375,0.0,0.1094,155.86663359375,491.0294522949219,346.1443510253906,1.4655410051345825,0.0,361.82,144.08340487480163,695.4079852068425,530.2620464777947,2.8000000384054147e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.6507120226415282,0.4449029862880707,0.0,1677.0,138.95990192890167,325.04209676384926,746.1023080050945,141.58718872070312,0.0,1.5,151.58967132568358,313.97493743896484,212.3807830810547,6389.851956898085,6430.578629853436
2022-01-19,150.77999877929688,0.0,30.0,781.3999938964844,4696.746292114258,4523.399963378906,9.09000015258789,0.0,2.0,98.4000015258789,98.4000015258789,18.18000030517578,0.0,0.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3095.825927734375,0.0,0.1094,155.86663359375,491.0294522949219,338.68335649414064,1.34175705909729,0.0,361.82,144.08340487480163,695.4079852068425,485.47453912258146,2.700000004551839e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.5917580026834912,0.4327220022678375,0.0,1677.0,138.95990192890167,325.04209676384926,725.6747978031635,135.79238891601562,0.0,1.5,151.58967132568358,313.97493743896484,203.68858337402344,6389.851956898085,6293.509482475308
2022-01-20,148.80999755859375,0.0,30.0,781.3999938964844,4696.746292114258,4464.2999267578125,9.100000381469727,0.0,2.0,98.4000015258789,98.4000015258789,18.200000762939453,0.0,-2800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3001.1201171875,0.0,0.1094,155.86663359375,491.0294522949219,328.3225408203125,1.2580549716949463,0.0,361.82,144.08340487480163,695.4079852068425,455.18944985866545,2.5999999706982635e-05,0.0,-58954.0,-248.03701189252024,-230.7488084466304,-1.5328039827254543,0.4351649880409241,0.0,1677.0,138.95990192890167,325.04209676384926,729.7716849446297,127.20528411865234,0.0,1.5,151.58967132568358,313.97493743896484,190.80792617797852,6389.851956898085,6185.0587253396125
